,,prr,prr,pir_ms,pir_ms,collision_frac,collision_frac,pssch_fail_frac,pssch_fail_frac,lat_p50_ms,lat_p50_ms,lat_p95_ms,lat_p95_ms,within_pdb,within_pdb,sel_count,sel_count,backoff_frac,backoff_frac,backoff_steps_mean,backoff_steps_mean,hd_excl_frac,hd_excl_frac,rsrp_excl_frac,rsrp_excl_frac
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
scheme,config,,,,,,,,,,,,,,,,,,,,,,,,
sensing,frac0.1,0.9300070175438596,0.011070433449880629,22.009465753941736,0.16164867487279433,0.0,0.0,0.000433959478460497,0.00017008410200046825,3.090309000000069,0.18526429218548912,6.182095999999711,0.2673560823452245,0.8309972758245934,0.0835604962003993,105.66666666666667,1.5275252316519463,0.0,0.0,0.0,0.0,0.05749015593089605,0.000997577422857697,0.0955475395700488,0.0014872852366710572
sensing,pdb10,0.9504771929824561,0.002849548408277582,21.10431302912939,0.07175449905958295,0.0,0.0,0.00043142196292372505,0.00019933670764917216,6.439211,0.19496441921800584,10.574840666666882,0.21876724786005286,0.34765460252364827,0.021715366172745672,105.33333333333333,1.5275252316519463,0.0,0.0,0.0,0.0,0.09754763236071633,0.0024950675856894064,0.09686319481463002,0.0037538096641993157
sensing,pdb5,0.938978947368421,0.011326535900815653,21.43868315002942,0.2096266396855701,0.0068000000000000005,0.011777945491468367,0.002212218799462352,0.003289389856266248,3.6651843333334413,0.04699386192172215,5.913913666666677,0.16186313937795316,0.7391333967556536,0.06489866888636488,105.66666666666667,1.5275252316519463,0.0,0.0,0.0,0.0,0.23191594060047596,0.01736792010556326,0.09834030481215712,0.012751034238249807
sensing,pdb5-frac0.1,0.9138526315789474,0.023903747431610757,24.09454831581265,1.0168503730137166,0.004266666666666667,0.00739008344562721,0.0015103658191186198,0.0018863477538966164,2.4812176666667205,0.13316424615553205,5.689613000000075,0.2654121277203795,0.8854120127877074,0.04721495460559756,105.66666666666667,1.5275252316519463,0.0,0.0,0.0,0.0,0.23191594060047596,0.01736792010556326,0.0955084281326346,0.018847660277914135
sensing,stock,0.9457333333333334,0.007840899471646656,21.125295859516978,0.10084837698297708,0.0,0.0,0.00044164577776034897,0.0003175809903871009,9.827184333333369,1.1667945154555788,16.979833333333378,0.46074455320103513,0.17888409336175815,0.01726189231790253,104.66666666666667,1.5275252316519463,0.0,0.0,0.0,0.0,0.0580395881099944,0.0010145265849662683,0.09603456893311162,0.0009096039478941842
